feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100
-3.46772,3.0239093,-1.5676246,-2.1616793,-1.054544,-1.7068285,-2.955979,-2.188377,-2.3474572,-0.86011285,-4.217366,-1.0837276,-2.8676999,1.9942394,-3.874611,2.8894815,1.2226617,-2.567032,-1.7898781,-3.6051881,-0.15201151,-3.6791515,-1.6863518,1.5614401,-1.2593622,-2.680628,-1.2389655,1.2878016,-3.2150428,-2.120824,-3.9909189,-0.67706937,-1.4108627,2.8375304,-1.1058147,-2.189205,-3.8148348,-1.8566108,1.3860143,-2.9411166,-1.8685352,-2.7657514,-1.7544701,2.5147765,-1.7258031,-3.5997746,-2.5396538,-4.275822,-3.877536,2.6306777,3.2102787,-0.9769748,0.6197648,0.8730102,-2.6512358,-2.8140988,-1.2015299,-1.6099664,-2.1373436,-2.5274532,-3.848773,-3.596343,-3.3283367,-3.3603463,-3.184692,-1.031423,-2.9894826,-1.3515064,4.004676,-1.7862005,-3.2385945,-3.9826815,-2.5844772,-4.4987297,-0.94606286,1.3364971,-3.4115703,-2.3805997,3.1250532,-2.2166731,-0.11490373,-4.7945037,-2.3473732,2.7372007,-1.3795272,-2.3360271,-2.3357196,-2.7108734,2.3154259,-1.6026635,2.0606165,3.4281695,-0.88103217,0.6399251,3.2499666,-1.2736388,-3.2453961,-3.226863,-2.4973981,1.4477271
-2.1620238,2.1149328,0.26938447,-1.8612654,-1.666652,-0.4156139,-2.1902277,-1.2525518,-2.1492045,-0.5935745,-2.6820543,-0.6552549,-2.199698,1.3502816,-2.26093,1.4367763,0.7102731,-1.7616217,-1.6728126,-1.8493139,-0.63408136,-2.886011,-0.50329125,1.1716275,-1.4667907,-1.7588422,-1.0877215,1.0068383,-1.610739,-0.5833581,-3.161579,1.0915027,-0.48846123,1.8674482,-0.56460845,-1.3993202,-1.7558624,-1.5317007,0.9896562,-1.3508369,-1.294475,-1.0768911,-2.3846698,1.5524768,-1.0826479,-2.633935,-1.3809671,-2.6349447,-2.4670134,1.6274848,2.7447088,-1.1872642,-0.3533329,-0.35193396,-1.9826877,-0.79769284,-0.51374656,-0.34771723,-2.4835746,-1.256699,-1.640907,-2.2889845,-2.0143168,-2.1967206,-1.9225296,-0.4607192,-2.199285,-0.38955528,2.6868203,-1.7154387,-2.248434,-3.0322137,-1.4313492,-3.2361743,-1.1587118,-0.23112185,-1.5172083,-0.58591986,2.245943,-1.3109393,0.23855771,-2.8588424,-1.3639308,1.7004793,-0.5825162,-0.06937867,-1.0909303,-2.241282,1.5777965,-1.0669487,1.0599879,1.6016948,-1.0738244,0.6624027,1.6075486,-1.2531414,-2.0149581,-3.010061,-1.9946773,0.580483
-1.8115714,0.8158931,2.35444,-1.9294295,-1.4231315,0.39352435,0.38798317,1.0971525,-0.11678996,3.4297602,-1.1254299,-2.181132,-0.6854272,1.263005,-2.2199826,2.116147,-1.2062593,-1.4722065,-3.6360226,-1.990308,1.2435762,-3.0856216,-0.54714054,-2.1982012,-1.3484684,-1.3351239,-1.6525534,-1.9301139,0.71193784,2.0044637,-1.7326597,0.6435129,3.9921367,2.681598,-0.39959005,-3.0558267,-1.4192196,-1.6690263,0.003299185,-1.0939511,-2.1319716,0.9335453,-2.6261964,1.4245771,1.0316265,-2.4962082,-3.6959903,-1.0930752,0.44739795,3.6374369,6.0047264,-2.7252707,-3.3555698,-2.4908464,-2.2507427,-1.8618296,-2.793621,-0.5633204,-3.2344291,2.3983314,-1.2224194,-0.23146182,-0.5163305,-3.36618,0.24641259,-4.2086563,-1.7038333,-0.5842163,1.6936721,-2.567227,-0.101877496,-2.5502946,1.3572657,-0.09712529,-2.6708384,-0.37002537,-1.3195132,1.6141508,1.3742441,-1.0112906,-0.858106,-0.35712838,-0.38877493,-0.31949583,3.671457,0.2066061,-0.5549008,-0.87856096,0.737271,-2.7657495,-2.383716,-0.7412522,-0.109148085,-0.47666883,-0.413153,-2.3979716,-1.77966,-3.2117264,-1.694593,0.64081246
-3.8547156,3.2540996,-1.7932917,-2.441526,-1.1482725,-1.9309983,-3.2078235,-2.4746447,-2.7197502,-0.8720694,-4.6631627,-1.2928417,-3.0432973,2.1770399,-4.1351027,3.2711627,1.4292264,-2.898173,-2.0603714,-3.8126009,-0.09089687,-4.100378,-1.9577303,1.7549133,-1.405626,-3.0797226,-1.4300921,1.4052204,-3.600091,-2.3206563,-4.323294,-0.59085786,-1.653422,3.2068756,-1.284687,-2.2851298,-4.2107325,-1.9611385,1.5571115,-3.2067666,-2.2886186,-2.9449081,-2.0062141,2.863986,-1.8788613,-4.1059446,-2.648471,-4.7191935,-4.1035337,2.8073425,3.4012458,-1.1748327,0.8023918,0.83080167,-2.8131175,-3.0617871,-1.3283206,-1.5363795,-2.3218367,-2.7708797,-4.3485537,-3.9495656,-3.5046506,-3.7485602,-3.4619162,-0.97491485,-3.1716847,-1.2384189,4.2976875,-2.0015817,-3.6414843,-4.3619184,-2.8344207,-5.047427,-1.1197377,1.4641554,-3.7562673,-2.2699878,3.55216,-2.5024571,0.054808155,-5.296176,-2.6226146,3.1390986,-1.5797082,-2.5279212,-2.7183955,-2.9943242,2.4400487,-1.5795165,2.347198,3.73789,-1.0906357,0.7606847,3.6906967,-1.3745987,-3.4643486,-3.3759234,-2.8300886,1.7259643
-1.8144891,1.7880113,0.81608796,-1.6174897,-1.3367691,-0.06533901,-1.3049957,-0.3236406,-1.4622122,0.11085812,-2.1631868,-0.4314158,-1.4824166,1.199949,-2.1508365,0.77920645,0.3126453,-0.97826385,-1.7414839,-1.6338913,-0.48472396,-2.4238741,-0.35506278,0.5855652,-1.3349292,-1.3444417,-0.8684753,0.76976097,-0.7097206,0.11593971,-2.654871,0.9880264,0.48696908,1.294802,-0.5244793,-1.471185,-1.2553455,-1.4542041,0.7528328,-1.1869628,-0.9069548,-0.5119961,-2.2692442,1.0517818,-0.3858286,-1.8986622,-1.7587099,-1.9417263,-2.030549,1.51757,2.8316257,-1.1249181,-1.113912,-0.3647807,-1.4876003,-0.63875794,-0.7768122,-0.55999696,-2.3296993,-0.63249433,-1.1862472,-1.5996501,-1.6766399,-1.9438701,-1.3737965,-1.109072,-1.5656493,-0.9379668,2.3326733,-1.6126608,-1.6597024,-2.3796833,-0.7273788,-2.219328,-1.065998,-0.72382575,-1.0979278,-0.48007017,1.7682259,-0.9460146,-0.20116892,-1.8515867,-0.6264796,0.7403057,0.53670466,0.043004774,-0.5361806,-1.5395104,1.0873024,-1.2851969,0.277008,0.741446,-0.71389127,0.23263887,0.81012946,-1.1672077,-1.6984758,-2.5605354,-1.751651,0.2717945
-2.1864626,0.65310806,1.6397251,-1.0444596,-0.93630856,-1.1321906,0.14323759,0.56031674,-0.1918667,2.567061,-1.0494851,-2.0590298,-0.5795002,0.5924219,-2.1377664,1.2320567,-1.336099,-1.2884055,-2.346931,-2.7059314,1.5989717,-2.9826534,-0.9688332,-2.5263414,-1.0146313,-0.80627215,-1.5739839,-1.7442503,-0.14898941,1.9280269,-1.4598376,-0.6688303,3.0701091,2.142149,-1.6745532,-2.3630483,-2.2779996,-1.9351401,-1.0473983,-1.9728204,-2.339052,1.0714614,-1.7324871,0.39009425,0.6201324,-2.6248767,-4.3266683,-1.3864965,-0.41123676,2.8339128,5.245742,-2.2991395,-2.0157812,-1.7756693,-1.2249631,-1.565963,-3.2157376,-1.3129042,-2.290233,0.072315745,-2.3057132,0.27865627,-0.5041822,-2.2760897,-0.48459733,-3.8187244,-0.95552427,-1.6673537,1.3060448,-1.745338,-0.5468097,-1.215604,1.1940397,-0.40999293,-1.8097621,0.14597328,-1.9659175,-0.18235734,1.3826813,-0.8616925,-1.1071552,-0.9971977,-0.3060834,0.37816492,2.3825693,-1.5767237,-1.0566026,-0.88487023,1.1838489,-2.9920545,-0.666989,-0.23746565,-0.60088235,-0.45409083,-0.34277016,-1.2787894,-2.6103616,-2.3240707,-2.383725,0.50299215
-1.7831146,0.8714077,1.8180343,-1.6593819,-1.2441468,0.43117067,0.15425259,0.76063657,-0.25556102,2.7642224,-1.2050828,-1.6343905,-0.5862978,1.0593387,-2.1249435,1.6613349,-0.8918452,-1.1304338,-3.0461078,-1.7755388,0.9887022,-2.7564344,-0.39576784,-1.717275,-1.1546173,-1.1181712,-1.4602273,-1.4215405,0.5801399,1.7002698,-1.7306982,0.5947583,3.1037903,2.2276094,-0.14236209,-2.639485,-1.2847852,-1.518769,-0.053058587,-0.9640881,-1.7236536,0.47801355,-2.378018,1.231376,0.68167335,-2.0762017,-3.1378667,-0.87448806,0.18112648,3.1536555,4.997781,-2.2305927,-2.8231359,-1.9088012,-1.9448719,-1.576566,-2.2293248,-0.6126763,-2.721965,1.9783816,-1.0757728,-0.3556153,-0.8086493,-2.9287872,-0.007993098,-3.4567835,-1.6570733,-0.63679993,1.7952898,-2.227791,-0.2597815,-2.2934146,1.0611727,-0.25933427,-2.2248838,-0.30510235,-1.1320437,0.9245007,1.1438689,-0.87573236,-0.7130993,-0.4288389,-0.4195565,-0.2917856,3.0871835,0.12781061,-0.33197424,-0.9250964,0.6916288,-2.187086,-1.952481,-0.45857438,-0.19385093,-0.35366464,-0.24128784,-2.0667524,-1.6935897,-2.9338481,-1.4272087,0.5305097
-8.544237,5.8880587,-1.9952964,-7.1434875,-7.4244676,-2.5974565,-8.069124,-6.7841487,-6.8662157,-2.8132625,-10.440583,-4.9835577,-7.31852,6.02328,-7.7088704,8.176324,4.2619686,-7.463457,-7.213505,-7.426002,-2.1762652,-10.838345,-4.733051,3.9444783,-5.1266866,-7.654871,-7.1907935,3.4562325,-8.463121,-4.5583377,-10.421912,5.0271673,-4.189862,8.547308,-3.1077535,-7.977403,-8.732302,-6.0602293,4.8317623,-5.756515,-7.9853296,-4.009191,-7.7932982,6.377148,-4.8277035,-10.598166,-1.752317,-8.472162,-6.347981,6.4274592,7.2260413,-6.6484423,2.5019202,-3.1014292,-8.995372,-6.053128,-3.139321,2.3557284,-8.1499,-5.5339637,-7.1985846,-8.813324,-6.3950725,-9.6874275,-6.6432886,-0.23474583,-6.649619,1.8099906,8.248786,-7.7110243,-9.236517,-10.619385,-6.9431505,-11.579029,-6.6727014,2.1573367,-6.1228857,0.6542939,7.123716,-5.6973147,2.4047914,-12.342608,-7.0940757,8.193475,-4.628517,-3.3657246,-7.3784013,-9.909048,5.4544625,-0.7513442,4.1876636,6.619171,-6.250358,4.87042,7.592378,-5.1636696,-7.654091,-8.542585,-8.317647,5.5338497
-2.7648687,1.3297347,0.5608541,-1.6449003,-0.7552167,-1.9943455,-0.62478864,0.22133414,-0.573442,1.6341968,-1.8492376,-1.9906254,-1.4437946,0.7819826,-3.1517363,1.3212637,-0.9506379,-1.701478,-2.6336823,-3.6084454,1.2901316,-3.7627203,-1.7759312,-1.9202746,-1.3500342,-1.2008935,-1.445586,-0.7094628,-1.4118054,0.9230691,-2.2352912,-1.3339273,2.2744052,2.234958,-2.7547095,-2.4228048,-3.5276215,-2.94222,-0.76157033,-3.2303803,-2.741639,0.5773085,-1.9075531,0.6972903,0.27244955,-3.2561216,-5.240477,-2.7070947,-2.0537841,2.7000165,5.379434,-2.4834256,-1.7346823,-1.2645136,-1.2269572,-1.9443233,-3.9045088,-1.9215181,-2.2584832,-1.8157338,-3.1325083,-0.46236435,-1.1248853,-2.6781936,-1.6822754,-3.6511075,-0.8489013,-2.7022333,2.2715855,-2.265886,-1.3551071,-1.2529233,0.33161888,-1.7082611,-1.6606854,0.34581915,-2.9852574,-1.4182146,1.7021807,-1.4805448,-1.1537063,-2.2518375,-0.2127539,1.0915893,1.6583039,-3.2190237,-1.4458233,-1.3352959,1.6370378,-3.3901806,1.0579255,0.74450696,-1.2674394,-0.18689233,0.50002795,-1.1462348,-3.8034086,-2.3551486,-3.2175128,0.56060296
-16.240696,11.1831875,-2.6358218,-14.430417,-16.924652,-5.7120333,-14.620787,-12.174239,-11.897037,-5.7711773,-20.620274,-10.35912,-13.854942,12.349465,-15.053211,16.66882,8.706908,-14.138783,-15.755543,-15.06389,-5.4524693,-20.885782,-10.0171,5.780272,-10.64575,-15.671394,-15.554019,5.9476614,-16.413595,-9.24339,-19.906208,12.047562,-6.7924066,16.513535,-6.119055,-17.866556,-17.119823,-13.389923,10.783268,-10.483672,-16.244043,-6.545743,-15.5145855,11.3049135,-8.834186,-20.806822,-3.1365576,-14.829461,-9.449486,13.01927,13.023045,-15.355373,4.929511,-8.129064,-18.073374,-12.333004,-6.9731927,7.5193567,-16.939096,-9.661643,-13.415061,-16.160107,-12.388264,-19.53973,-11.394957,-0.5607614,-12.212178,5.683811,14.785733,-16.389072,-17.892529,-19.398397,-13.4445505,-21.033361,-14.663708,5.4130464,-10.907849,2.801236,12.095535,-11.194314,3.553218,-24.07665,-13.44733,15.4406595,-7.349569,-6.677931,-15.234265,-20.676607,11.123577,-1.0036111,7.2580237,12.23439,-13.360025,10.540381,14.189391,-11.323865,-14.815764,-16.05014,-17.533386,11.259257
-1.6483544,1.4484372,0.54741424,-1.2114633,-1.0334003,-0.15344276,-1.1718152,-0.35895565,-0.8757626,0.37393808,-2.022349,-0.3937598,-1.1751722,0.9942986,-2.1119308,0.7792337,0.16264896,-0.8872095,-1.3072388,-1.7867986,-0.08024985,-1.9409258,-0.24772155,0.121893555,-0.8897594,-1.0173428,-0.76700795,0.503372,-0.49623588,0.26111272,-2.3234022,0.2941962,0.5590677,1.1257,-0.15400824,-1.4030147,-1.2384545,-0.9704221,0.6475958,-1.1457939,-0.6179415,-0.47125214,-1.724351,0.81880605,-0.2556324,-1.5084845,-1.881102,-1.6138045,-1.6764092,1.7702166,2.5078917,-0.8412622,-0.9703702,-0.17855978,-1.3029239,-0.89320064,-0.91111004,-0.74491626,-1.9554479,-0.22060604,-1.1191387,-1.3296992,-1.6788592,-1.6965994,-1.2043303,-1.194175,-1.3936604,-1.0719346,2.2595735,-1.3041226,-1.2037092,-1.9221853,-0.4944256,-1.6551894,-0.6770364,-0.1900499,-0.9842346,-0.976897,1.4398438,-0.6744041,-0.59298664,-1.5576215,-0.44652742,0.55905163,0.7392534,-0.35648152,-0.36656788,-1.3320532,0.99783295,-1.2823043,-0.14147443,0.99288505,-0.61855376,0.07355031,0.52793366,-0.9955464,-1.7155765,-2.4379473,-1.2196324,0.28236875
-1.832598,1.899596,0.8790227,-1.7384975,-1.7355735,-0.20543678,-1.3201379,-0.42047143,-1.8038391,-0.2812189,-1.9724611,-0.2947159,-1.4833509,0.95460445,-2.0773797,0.7691731,0.30126917,-0.86616313,-1.8026979,-1.5540061,-0.7565898,-2.6606152,-0.4729238,0.8634721,-1.698194,-1.2744564,-0.7011361,0.96453065,-0.8086306,-0.24913374,-2.597943,1.2387621,0.32708085,1.235209,-1.0129755,-1.4264041,-1.4076093,-1.6576858,0.7213391,-1.2336992,-1.0906647,-0.6654017,-2.3594818,0.9717424,-0.34154892,-1.702391,-1.8530297,-2.0292418,-2.189367,1.2953637,2.6727936,-1.1755985,-1.1226238,-0.53629476,-1.3988638,-0.68937063,-0.79302347,-0.54944354,-2.4473584,-1.3159951,-0.94675213,-1.6803266,-1.5763092,-1.7652469,-1.4784236,-1.0488977,-1.4442741,-1.0635017,1.9012554,-1.5768324,-1.7500637,-2.4282224,-0.9080089,-2.4158556,-1.2028365,-0.87001944,-1.1101468,-0.536875,1.5556167,-1.0665703,0.15154274,-1.7484212,-0.4682829,0.725615,0.2991348,0.20259047,-0.31696546,-1.4790767,1.0701864,-1.2611108,0.6135337,0.68576545,-0.82190794,0.58450055,0.73460776,-1.2577372,-1.4900093,-2.4296324,-1.8980007,0.09078845
-3.209113,2.7838626,-1.1882468,-1.8115296,-0.8241491,-1.8694414,-2.3594873,-1.5705657,-1.7616667,-0.6262004,-3.7447155,-0.87416244,-2.5009844,1.7357081,-3.9507065,2.4583635,0.78188,-2.2081172,-1.6777915,-3.8088582,0.067261286,-3.4047153,-1.4653156,0.937021,-1.0826166,-2.299833,-1.0812278,1.1152351,-2.7940516,-1.7216337,-3.6627953,-0.9288386,-0.7782954,2.439341,-1.0624213,-2.1507368,-3.648516,-1.9397074,1.1662118,-2.9120882,-1.4476671,-2.178207,-1.3682812,1.9603982,-1.369931,-3.0398822,-2.9264493,-3.804302,-3.620288,2.6379006,3.3290083,-0.9265097,0.13896272,0.7980539,-2.2704692,-2.6967936,-1.4913353,-2.1119587,-1.983599,-2.1821349,-3.4457035,-2.928486,-3.0009549,-2.9984384,-2.8375843,-1.540835,-2.397058,-1.7875232,3.7164087,-1.8169839,-2.6883364,-3.3149154,-2.0450087,-3.6814733,-0.8943075,1.3513294,-3.1873538,-2.4517245,2.6067293,-1.869412,-0.45380613,-4.208918,-1.7234513,2.3038478,-0.8662529,-2.5820684,-1.9675348,-2.2112458,2.056206,-1.8398014,2.0225084,2.8464167,-0.6449209,0.38176858,2.731638,-1.1235776,-3.2289686,-3.0115952,-2.2916472,1.09647
-1.516571,1.490038,0.2413657,-0.9491904,-1.123699,-0.43078476,-1.0667481,-0.26464686,-1.0403391,0.006183066,-1.7818964,-0.12604252,-1.2778807,0.7998175,-1.8546584,0.41590112,0.07790996,-0.74585843,-1.5376649,-1.7592397,-0.19979608,-2.2245133,-0.29811016,0.46206462,-1.2602735,-0.8657489,-0.5799983,0.4214587,-0.7108022,0.2710079,-2.3329716,0.18211839,0.4489673,1.057448,-0.6832808,-1.4604627,-1.340376,-1.0427364,0.59700084,-1.4903367,-0.9379054,-0.5197582,-1.8465995,0.6384893,-0.27041486,-1.3616107,-2.327126,-1.6103908,-1.8932035,1.5674164,2.2556994,-0.8313897,-0.63874376,-0.18369319,-1.2319679,-0.6577164,-1.1157681,-0.95918626,-1.6561866,-1.2170845,-1.1578323,-1.3132952,-1.4696804,-1.4512315,-1.2822547,-0.98503524,-1.204656,-1.4993566,2.1711044,-1.0156292,-1.5936812,-1.7368073,-0.5490765,-1.8069776,-0.6797482,-0.48975587,-1.0429274,-1.49011,1.577206,-0.70220536,-0.43844363,-1.4473175,-0.18232715,0.43958002,0.58211887,-0.5002928,-0.3843032,-1.3148578,0.7991369,-1.3500483,0.14117825,0.82160336,-0.9244097,0.10091854,0.4807854,-0.7582862,-1.7265604,-2.1585028,-1.3812064,0.12163538
-2.401449,0.781439,1.3968009,-1.4383358,-0.8748221,-1.6783532,0.003067817,0.6834785,-0.30336094,2.425928,-1.3831612,-2.3735187,-1.2393532,0.53781104,-2.427987,1.2553703,-1.443528,-1.7408903,-2.834324,-3.1913998,1.3376352,-3.489652,-1.4561838,-2.5097947,-1.4251571,-1.0551953,-1.4463977,-1.5751497,-0.8689018,1.8821328,-1.8790016,-0.99612504,3.2504447,2.1915329,-2.4961612,-2.4162297,-2.8994477,-2.6226785,-1.1044222,-2.8830612,-3.0227525,1.2674526,-2.2290664,0.7461697,0.8422097,-3.1480114,-5.2811575,-2.0610287,-1.0577607,2.8956127,5.755362,-2.7279713,-2.2092018,-1.921389,-1.0266345,-1.6332732,-4.1235585,-1.4622881,-2.472509,-0.98704976,-2.6704721,0.01416234,-0.5644799,-2.6091506,-0.97706956,-4.151757,-0.8048412,-2.3856232,1.8194678,-2.1596975,-0.8513829,-0.9657942,0.97054523,-1.0290216,-1.8753079,-0.1061324,-2.4959571,-0.73240936,1.5868005,-1.065837,-1.3138045,-1.4946721,0.001203531,0.52083504,2.3287907,-2.4335043,-1.1285197,-1.1365803,1.2862333,-3.7904024,-0.031901117,0.009863102,-1.172025,-0.41430783,-0.119096436,-1.3041291,-3.2179105,-2.1796815,-3.0922198,0.5874312
-2.8442852,2.8026195,0.5236044,-2.724535,-3.0279143,-0.8418668,-2.3989232,-1.5450451,-3.3871853,-0.77525073,-3.1511624,-1.1020021,-2.758288,1.8050693,-2.6302242,2.1099696,0.9931446,-2.1308606,-2.7296891,-2.6901839,-1.2226418,-4.396157,-1.1042975,1.8093594,-2.898426,-2.6866145,-1.631207,1.5755985,-2.7658968,-1.0361198,-4.7725377,1.9796469,-0.8745553,2.31595,-1.905147,-2.189364,-2.535845,-2.2736318,2.22713,-2.3932974,-2.5746996,-1.595374,-3.721242,1.9605001,-1.4881395,-3.5455937,-2.0523555,-3.8338923,-3.1386318,1.8122482,3.5440981,-1.7934215,-0.285528,-0.7029854,-2.6673841,-1.1202871,-1.5150157,-0.036723606,-3.8102608,-3.260001,-2.028475,-2.9300604,-2.3637757,-2.727388,-2.5432913,-0.9826357,-2.9864821,-0.73984677,3.4038053,-2.4004583,-3.28238,-4.1591454,-2.744898,-4.49733,-1.9917973,-0.72187716,-2.4339378,-0.99310946,3.654682,-1.9796741,0.002316041,-4.4856877,-1.6636219,2.148745,-1.4944171,-0.12804985,-1.9085566,-3.0402405,1.9197502,-1.0935382,1.6038541,2.1215754,-2.124868,0.7126306,1.9843653,-1.4331801,-2.420115,-3.4636478,-3.6905525,1.0509877
-3.99413,2.2370708,-0.4397099,-1.8455069,-0.5852235,-2.5946965,-1.3189124,-0.4432351,-1.1931125,0.646027,-2.9728658,-1.4713472,-1.9224838,1.0027189,-4.6687183,2.0935652,-0.32811835,-2.010804,-2.3982742,-4.9542594,1.5669581,-4.207687,-2.267024,-1.2510992,-1.1061064,-1.4957291,-1.7603707,0.08105172,-2.2599752,-0.22250517,-3.0365381,-2.1603198,1.1981285,2.713413,-3.2343302,-3.0291688,-4.948256,-3.59628,-0.29012555,-3.8558602,-2.286592,-0.9446319,-1.3322777,0.7131681,-0.5681543,-3.7192976,-5.4583135,-3.5374024,-3.4200103,2.573442,5.593499,-2.1558957,-1.2338313,-0.46547037,-1.9825373,-2.894413,-3.6023664,-2.959324,-2.0449817,-2.4895525,-4.338842,-1.3117299,-2.06471,-3.1989343,-2.7348382,-3.5589058,-1.3654364,-2.8939297,2.7138896,-2.9640496,-2.0829592,-2.2019813,-0.67082566,-2.6446366,-1.7923714,1.5289563,-4.186031,-2.27209,1.966709,-2.2280245,-0.95369077,-3.6250074,-1.354758,2.0196295,0.71285725,-4.298037,-2.3009894,-1.6910847,2.2469308,-3.2391567,2.6623619,1.6121179,-1.0324475,0.14854673,1.6125238,-1.3249035,-4.696227,-2.7892382,-3.8417056,0.51461387
-2.2868674,0.45205402,2.09423,-1.4649086,-1.0560219,-1.1317075,0.47870946,1.0043626,-0.07387402,3.1716752,-1.152082,-2.593243,-1.0431663,0.50837916,-2.070093,1.471921,-1.6254213,-1.6191857,-2.9798737,-2.8690379,1.4848049,-3.27599,-1.1531469,-2.6946836,-1.4031644,-0.8861531,-1.5474112,-1.9729501,-0.23498234,2.2353725,-1.64014,-0.69918644,4.061744,2.2497442,-2.1720634,-2.7788415,-2.4881103,-2.3020742,-1.2111772,-2.5003386,-2.7150156,1.4176428,-2.591719,0.9475254,1.146461,-2.9893827,-5.0586724,-1.5513098,-0.39007524,3.1749415,6.193014,-2.684065,-2.834834,-2.3671918,-1.2019503,-1.660769,-3.9933615,-1.2852733,-2.6522577,0.10921114,-2.5600557,0.2936032,-0.2611378,-2.8180494,-0.46590644,-4.6975517,-0.9319193,-2.0160391,1.6754746,-2.1525493,-0.54542774,-1.2529645,1.2136586,-0.6118252,-2.1784766,-0.54323244,-2.2895224,0.070869856,1.4450881,-1.049482,-1.2420634,-1.1098548,-0.16323526,0.21933107,2.8837073,-1.5264115,-0.8624853,-0.8852607,1.0737096,-3.8109941,-1.1312879,-0.6250086,-0.60245675,-0.68836844,-0.53528804,-1.6014445,-2.6701264,-2.4341338,-2.8393273,0.5592036
-2.3763921,0.6808892,3.052885,-2.1606727,-1.2541351,-0.6625016,1.0965633,1.4469168,-0.093641706,4.2367573,-1.1574491,-3.1391082,-1.0195782,0.9108071,-2.238426,2.1572456,-2.101142,-2.080848,-4.019514,-3.0747063,1.4298772,-3.8302784,-1.3838943,-3.3315313,-2.045113,-1.4184129,-1.7552271,-3.1236496,0.005803971,3.053639,-1.7815778,-0.4662935,5.8221593,2.9748065,-2.0666983,-3.3654728,-2.363969,-2.328992,-0.9487314,-2.495318,-3.2682173,1.4805968,-3.4183967,1.7453514,1.5880928,-3.4260726,-5.812925,-1.7182686,0.2549129,4.3092833,7.9750757,-3.2570872,-4.1419353,-3.1717248,-2.0379572,-2.1585324,-4.7064877,-1.1440178,-3.7335029,1.3696696,-2.3245573,0.2003736,-0.02070878,-3.7554648,0.015591178,-5.9875116,-1.7045711,-2.1161034,1.9379185,-2.7975008,0.23358978,-1.786281,1.7018572,-0.003528985,-3.0543752,-0.787551,-2.4649084,0.7321792,1.8930807,-1.2387407,-1.7427887,-0.7797525,-0.02758596,-0.17792751,4.1585417,-0.94877154,-0.61494976,-0.7406999,0.99859315,-4.8454638,-2.6671145,-1.020886,-0.42036772,-1.1493783,-0.85784936,-2.4595747,-2.505487,-3.2131321,-3.0669801,0.70874894
-2.2409632,2.1579363,-0.45206952,-1.277346,-0.7616303,-1.0889841,-1.5236142,-0.7281008,-1.1278946,-0.336564,-2.5765765,-0.3783211,-1.7905363,1.2190951,-2.908966,1.1525522,0.35100365,-1.2866232,-1.3540497,-2.6835063,-0.11442905,-2.6070466,-0.8762806,0.7207097,-0.9881615,-1.4037662,-0.8206257,0.81164426,-1.5437888,-0.9195567,-2.7832487,-0.51942664,-0.082297996,1.5747302,-0.8543528,-1.8058025,-2.48338,-1.4318979,0.833786,-2.067974,-0.78750867,-1.372365,-1.4191653,1.1473917,-0.7741169,-1.8720421,-2.5092044,-2.4835267,-2.9798589,2.0657728,2.7756484,-0.70940894,-0.333468,0.39876157,-1.765729,-1.6870879,-1.0634578,-1.7757344,-1.7565193,-1.5238148,-2.0943499,-2.082577,-2.230464,-2.0722723,-1.8610657,-1.272051,-1.6718215,-1.7546169,2.825027,-1.3499488,-1.8827537,-2.4307241,-1.2503415,-2.5095708,-0.6850332,0.30265492,-1.9586157,-2.0278878,1.8833376,-1.2446108,-0.5481243,-2.712136,-0.91799474,1.1888373,0.10532106,-1.43378,-1.1358833,-1.7043246,1.3733784,-1.5741903,0.95443815,1.7250274,-0.5568008,0.19880536,1.5884839,-0.9043227,-2.4841728,-2.662752,-1.5593225,0.34806886
